Unnamed: 0,HOOD_ID,AREA_NAME,Year,Total_Crimes,Data_Type
1399.0,144,Morningside Heights,2016,225.0,Historical
1400.0,144,Morningside Heights,2017,264.0,Historical
1401.0,144,Morningside Heights,2018,285.0,Historical
1402.0,144,Morningside Heights,2019,274.0,Historical
1403.0,144,Morningside Heights,2020,247.0,Historical
1404.0,144,Morningside Heights,2021,270.0,Historical
1405.0,144,Morningside Heights,2022,357.0,Historical
1406.0,144,Morningside Heights,2023,429.0,Historical
1407.0,144,Morningside Heights,2024,398.0,Historical
1408.0,145,Malvern West,2014,182.0,Historical
1409.0,145,Malvern West,2015,191.0,Historical
1410.0,145,Malvern West,2016,237.0,Historical
1411.0,145,Malvern West,2017,236.0,Historical
1412.0,145,Malvern West,2018,243.0,Historical
1413.0,145,Malvern West,2019,277.0,Historical
1414.0,145,Malvern West,2020,159.0,Historical
1415.0,145,Malvern West,2021,182.0,Historical
1416.0,145,Malvern West,2022,202.0,Historical
1417.0,145,Malvern West,2023,231.0,Historical
1418.0,145,Malvern West,2024,236.0,Historical
1419.0,146,Malvern East,2014,253.0,Historical
1420.0,146,Malvern East,2015,284.0,Historical
1421.0,146,Malvern East,2016,302.0,Historical
1422.0,146,Malvern East,2017,329.0,Historical
1423.0,146,Malvern East,2018,315.0,Historical
1424.0,146,Malvern East,2019,340.0,Historical
1425.0,146,Malvern East,2020,316.0,Historical
1426.0,146,Malvern East,2021,265.0,Historical
1427.0,146,Malvern East,2022,294.0,Historical
1428.0,146,Malvern East,2023,324.0,Historical
1429.0,146,Malvern East,2024,308.0,Historical
1430.0,147,LAmoreaux West,2014,179.0,Historical
1431.0,147,LAmoreaux West,2015,191.0,Historical
1432.0,147,LAmoreaux West,2016,200.0,Historical
1433.0,147,LAmoreaux West,2017,239.0,Historical
1434.0,147,LAmoreaux West,2018,225.0,Historical
1435.0,147,LAmoreaux West,2019,250.0,Historical
1436.0,147,LAmoreaux West,2020,205.0,Historical
1437.0,147,LAmoreaux West,2021,195.0,Historical
1438.0,147,LAmoreaux West,2022,219.0,Historical
1439.0,147,LAmoreaux West,2023,288.0,Historical
1440.0,147,LAmoreaux West,2024,296.0,Historical
1441.0,148,East LAmoreaux,2014,176.0,Historical
1442.0,148,East LAmoreaux,2015,200.0,Historical
1443.0,148,East LAmoreaux,2016,167.0,Historical
1444.0,148,East LAmoreaux,2017,174.0,Historical
1445.0,148,East LAmoreaux,2018,187.0,Historical
1446.0,148,East LAmoreaux,2019,220.0,Historical
1447.0,148,East LAmoreaux,2020,192.0,Historical
1448.0,148,East LAmoreaux,2021,144.0,Historical
1449.0,148,East LAmoreaux,2022,205.0,Historical
1450.0,148,East LAmoreaux,2023,228.0,Historical
1451.0,148,East LAmoreaux,2024,238.0,Historical
1452.0,149,Parkwoods-OConnor Hills,2014,135.0,Historical
1453.0,149,Parkwoods-OConnor Hills,2015,138.0,Historical
1454.0,149,Parkwoods-OConnor Hills,2016,144.0,Historical
1455.0,149,Parkwoods-OConnor Hills,2017,192.0,Historical
1456.0,149,Parkwoods-OConnor Hills,2018,135.0,Historical
1457.0,149,Parkwoods-OConnor Hills,2019,142.0,Historical
1458.0,149,Parkwoods-OConnor Hills,2020,131.0,Historical
1459.0,149,Parkwoods-OConnor Hills,2021,139.0,Historical
1460.0,149,Parkwoods-OConnor Hills,2022,160.0,Historical
1461.0,149,Parkwoods-OConnor Hills,2023,232.0,Historical
1462.0,149,Parkwoods-OConnor Hills,2024,213.0,Historical
1463.0,150,Fenside-Parkwoods,2014,236.0,Historical
1464.0,150,Fenside-Parkwoods,2015,231.0,Historical
1465.0,150,Fenside-Parkwoods,2016,239.0,Historical
1466.0,150,Fenside-Parkwoods,2017,256.0,Historical
1467.0,150,Fenside-Parkwoods,2018,191.0,Historical
1468.0,150,Fenside-Parkwoods,2019,267.0,Historical
1469.0,150,Fenside-Parkwoods,2020,218.0,Historical
1470.0,150,Fenside-Parkwoods,2021,205.0,Historical
1471.0,150,Fenside-Parkwoods,2022,227.0,Historical
1472.0,150,Fenside-Parkwoods,2023,255.0,Historical
1473.0,150,Fenside-Parkwoods,2024,269.0,Historical
1474.0,151,Yonge-Doris,2014,114.0,Historical
1475.0,151,Yonge-Doris,2015,121.0,Historical
1476.0,151,Yonge-Doris,2016,153.0,Historical
1477.0,151,Yonge-Doris,2017,152.0,Historical
1478.0,151,Yonge-Doris,2018,184.0,Historical
1479.0,151,Yonge-Doris,2019,243.0,Historical
1480.0,151,Yonge-Doris,2020,238.0,Historical
1481.0,151,Yonge-Doris,2021,252.0,Historical
1482.0,151,Yonge-Doris,2022,255.0,Historical
1483.0,151,Yonge-Doris,2023,357.0,Historical
1484.0,151,Yonge-Doris,2024,252.0,Historical
1485.0,152,East Willowdale,2014,183.0,Historical
1486.0,152,East Willowdale,2015,166.0,Historical
1487.0,152,East Willowdale,2016,208.0,Historical
1488.0,152,East Willowdale,2017,211.0,Historical
1489.0,152,East Willowdale,2018,189.0,Historical
1490.0,152,East Willowdale,2019,222.0,Historical
1491.0,152,East Willowdale,2020,186.0,Historical
1492.0,152,East Willowdale,2021,209.0,Historical
1493.0,152,East Willowdale,2022,242.0,Historical
1494.0,152,East Willowdale,2023,324.0,Historical
1495.0,152,East Willowdale,2024,287.0,Historical
1496.0,153,Avondale,2014,68.0,Historical
1497.0,153,Avondale,2015,61.0,Historical
1498.0,153,Avondale,2016,83.0,Historical
1499.0,153,Avondale,2017,97.0,Historical
1500.0,153,Avondale,2018,123.0,Historical
1501.0,153,Avondale,2019,107.0,Historical
1502.0,153,Avondale,2020,173.0,Historical
1503.0,153,Avondale,2021,152.0,Historical
1504.0,153,Avondale,2022,141.0,Historical
1505.0,153,Avondale,2023,178.0,Historical
1506.0,153,Avondale,2024,133.0,Historical
1507.0,154,Oakdale-Beverley Heights,2014,478.0,Historical
1508.0,154,Oakdale-Beverley Heights,2015,441.0,Historical
1509.0,154,Oakdale-Beverley Heights,2016,400.0,Historical
1510.0,154,Oakdale-Beverley Heights,2017,488.0,Historical
1511.0,154,Oakdale-Beverley Heights,2018,601.0,Historical
1512.0,154,Oakdale-Beverley Heights,2019,646.0,Historical
1513.0,154,Oakdale-Beverley Heights,2020,619.0,Historical
1514.0,154,Oakdale-Beverley Heights,2021,648.0,Historical
1515.0,154,Oakdale-Beverley Heights,2022,651.0,Historical
1516.0,154,Oakdale-Beverley Heights,2023,844.0,Historical
1517.0,154,Oakdale-Beverley Heights,2024,743.0,Historical
1518.0,155,Downsview,2014,283.0,Historical
1519.0,155,Downsview,2015,281.0,Historical
1520.0,155,Downsview,2016,282.0,Historical
1521.0,155,Downsview,2017,280.0,Historical
1522.0,155,Downsview,2018,304.0,Historical
1523.0,155,Downsview,2019,361.0,Historical
1524.0,155,Downsview,2020,323.0,Historical
1525.0,155,Downsview,2021,305.0,Historical
1526.0,155,Downsview,2022,413.0,Historical
1527.0,155,Downsview,2023,500.0,Historical
1528.0,155,Downsview,2024,410.0,Historical
1529.0,156,Bendale-Glen Andrew,2014,397.0,Historical
1530.0,156,Bendale-Glen Andrew,2015,354.0,Historical
1531.0,156,Bendale-Glen Andrew,2016,357.0,Historical
1532.0,156,Bendale-Glen Andrew,2017,396.0,Historical
1533.0,156,Bendale-Glen Andrew,2018,368.0,Historical
1534.0,156,Bendale-Glen Andrew,2019,369.0,Historical
1535.0,156,Bendale-Glen Andrew,2020,276.0,Historical
1536.0,156,Bendale-Glen Andrew,2021,330.0,Historical
1537.0,156,Bendale-Glen Andrew,2022,425.0,Historical
1538.0,156,Bendale-Glen Andrew,2023,580.0,Historical
1539.0,156,Bendale-Glen Andrew,2024,507.0,Historical
1540.0,157,Bendale South,2014,133.0,Historical
1541.0,157,Bendale South,2015,161.0,Historical
1542.0,157,Bendale South,2016,158.0,Historical
1543.0,157,Bendale South,2017,212.0,Historical
1544.0,157,Bendale South,2018,135.0,Historical
1545.0,157,Bendale South,2019,154.0,Historical
1546.0,157,Bendale South,2020,129.0,Historical
1547.0,157,Bendale South,2021,118.0,Historical
1548.0,157,Bendale South,2022,107.0,Historical
1549.0,157,Bendale South,2023,161.0,Historical
1550.0,157,Bendale South,2024,150.0,Historical
1551.0,158,Islington,2014,281.0,Historical
1552.0,158,Islington,2015,275.0,Historical
1553.0,158,Islington,2016,248.0,Historical
1554.0,158,Islington,2017,240.0,Historical
1555.0,158,Islington,2018,268.0,Historical
1556.0,158,Islington,2019,293.0,Historical
1557.0,158,Islington,2020,281.0,Historical
1558.0,158,Islington,2021,222.0,Historical
1559.0,158,Islington,2022,358.0,Historical
1560.0,158,Islington,2023,448.0,Historical
1561.0,158,Islington,2024,403.0,Historical
1562.0,159,Etobicoke City Centre,2014,464.0,Historical
1563.0,159,Etobicoke City Centre,2015,515.0,Historical
1564.0,159,Etobicoke City Centre,2016,470.0,Historical
1565.0,159,Etobicoke City Centre,2017,442.0,Historical
1566.0,159,Etobicoke City Centre,2018,538.0,Historical
1567.0,159,Etobicoke City Centre,2019,514.0,Historical
1568.0,159,Etobicoke City Centre,2020,510.0,Historical
1569.0,159,Etobicoke City Centre,2021,547.0,Historical
1570.0,159,Etobicoke City Centre,2022,773.0,Historical
1571.0,159,Etobicoke City Centre,2023,978.0,Historical
1572.0,159,Etobicoke City Centre,2024,796.0,Historical
1573.0,160,Mimico-Queensway,2014,320.0,Historical
1574.0,160,Mimico-Queensway,2015,295.0,Historical
1575.0,160,Mimico-Queensway,2016,287.0,Historical
1576.0,160,Mimico-Queensway,2017,416.0,Historical
1577.0,160,Mimico-Queensway,2018,564.0,Historical
1578.0,160,Mimico-Queensway,2019,435.0,Historical
1579.0,160,Mimico-Queensway,2020,340.0,Historical
1580.0,160,Mimico-Queensway,2021,395.0,Historical
1581.0,160,Mimico-Queensway,2022,568.0,Historical
1582.0,160,Mimico-Queensway,2023,723.0,Historical
1583.0,160,Mimico-Queensway,2024,1087.0,Historical
1584.0,161,Humber Bay Shores,2014,141.0,Historical
1585.0,161,Humber Bay Shores,2015,154.0,Historical
1586.0,161,Humber Bay Shores,2016,178.0,Historical
1587.0,161,Humber Bay Shores,2017,201.0,Historical
1588.0,161,Humber Bay Shores,2018,196.0,Historical
1589.0,161,Humber Bay Shores,2019,261.0,Historical
1590.0,161,Humber Bay Shores,2020,206.0,Historical
1591.0,161,Humber Bay Shores,2021,212.0,Historical
1592.0,161,Humber Bay Shores,2022,317.0,Historical
1593.0,161,Humber Bay Shores,2023,333.0,Historical
1594.0,161,Humber Bay Shores,2024,279.0,Historical
1595.0,162,West Queen West,2014,328.0,Historical
1596.0,162,West Queen West,2015,273.0,Historical
1597.0,162,West Queen West,2016,291.0,Historical
1598.0,162,West Queen West,2017,321.0,Historical
1599.0,162,West Queen West,2018,274.0,Historical
1600.0,162,West Queen West,2019,341.0,Historical
1601.0,162,West Queen West,2020,307.0,Historical
1602.0,162,West Queen West,2021,275.0,Historical
1603.0,162,West Queen West,2022,240.0,Historical
1604.0,162,West Queen West,2023,250.0,Historical
1605.0,162,West Queen West,2024,253.0,Historical
1606.0,163,Fort York-Liberty Village,2014,242.0,Historical
1607.0,163,Fort York-Liberty Village,2015,317.0,Historical
1608.0,163,Fort York-Liberty Village,2016,241.0,Historical
1609.0,163,Fort York-Liberty Village,2017,292.0,Historical
1610.0,163,Fort York-Liberty Village,2018,337.0,Historical
1611.0,163,Fort York-Liberty Village,2019,415.0,Historical
1612.0,163,Fort York-Liberty Village,2020,284.0,Historical
1613.0,163,Fort York-Liberty Village,2021,326.0,Historical
1614.0,163,Fort York-Liberty Village,2022,299.0,Historical
1615.0,163,Fort York-Liberty Village,2023,325.0,Historical
1616.0,163,Fort York-Liberty Village,2024,392.0,Historical
1617.0,164,Wellington Place,2014,851.0,Historical
1618.0,164,Wellington Place,2015,832.0,Historical
1619.0,164,Wellington Place,2016,952.0,Historical
1620.0,164,Wellington Place,2017,988.0,Historical
1621.0,164,Wellington Place,2018,1027.0,Historical
1622.0,164,Wellington Place,2019,906.0,Historical
1623.0,164,Wellington Place,2020,806.0,Historical
1624.0,164,Wellington Place,2021,787.0,Historical
1625.0,164,Wellington Place,2022,914.0,Historical
1626.0,164,Wellington Place,2023,890.0,Historical
1627.0,164,Wellington Place,2024,909.0,Historical
1628.0,165,Harbourfront-CityPlace,2014,337.0,Historical
1629.0,165,Harbourfront-CityPlace,2015,408.0,Historical
1630.0,165,Harbourfront-CityPlace,2016,416.0,Historical
1631.0,165,Harbourfront-CityPlace,2017,513.0,Historical
1632.0,165,Harbourfront-CityPlace,2018,476.0,Historical
1633.0,165,Harbourfront-CityPlace,2019,487.0,Historical
1634.0,165,Harbourfront-CityPlace,2020,479.0,Historical
1635.0,165,Harbourfront-CityPlace,2021,539.0,Historical
1636.0,165,Harbourfront-CityPlace,2022,551.0,Historical
1637.0,165,Harbourfront-CityPlace,2023,601.0,Historical
1638.0,165,Harbourfront-CityPlace,2024,503.0,Historical
1639.0,166,St Lawrence-East Bayfront-The Islands,2014,556.0,Historical
1640.0,166,St Lawrence-East Bayfront-The Islands,2015,501.0,Historical
1641.0,166,St Lawrence-East Bayfront-The Islands,2016,542.0,Historical
1642.0,166,St Lawrence-East Bayfront-The Islands,2017,553.0,Historical
1643.0,166,St Lawrence-East Bayfront-The Islands,2018,687.0,Historical
1644.0,166,St Lawrence-East Bayfront-The Islands,2019,723.0,Historical
1645.0,166,St Lawrence-East Bayfront-The Islands,2020,731.0,Historical
1646.0,166,St Lawrence-East Bayfront-The Islands,2021,810.0,Historical
1647.0,166,St Lawrence-East Bayfront-The Islands,2022,845.0,Historical
1648.0,166,St Lawrence-East Bayfront-The Islands,2023,870.0,Historical
1649.0,166,St Lawrence-East Bayfront-The Islands,2024,875.0,Historical
1650.0,167,Church-Wellesley,2014,534.0,Historical
1651.0,167,Church-Wellesley,2015,513.0,Historical
1652.0,167,Church-Wellesley,2016,610.0,Historical
1653.0,167,Church-Wellesley,2017,653.0,Historical
1654.0,167,Church-Wellesley,2018,687.0,Historical
1655.0,167,Church-Wellesley,2019,786.0,Historical
1656.0,167,Church-Wellesley,2020,668.0,Historical
1657.0,167,Church-Wellesley,2021,745.0,Historical
1658.0,167,Church-Wellesley,2022,680.0,Historical
1659.0,167,Church-Wellesley,2023,707.0,Historical
1660.0,167,Church-Wellesley,2024,655.0,Historical
1661.0,168,Downtown Yonge East,2014,919.0,Historical
1662.0,168,Downtown Yonge East,2015,895.0,Historical
1663.0,168,Downtown Yonge East,2016,837.0,Historical
1664.0,168,Downtown Yonge East,2017,1125.0,Historical
1665.0,168,Downtown Yonge East,2018,1206.0,Historical
1666.0,168,Downtown Yonge East,2019,1396.0,Historical
1667.0,168,Downtown Yonge East,2020,1080.0,Historical
1668.0,168,Downtown Yonge East,2021,1206.0,Historical
1669.0,168,Downtown Yonge East,2022,1047.0,Historical
1670.0,168,Downtown Yonge East,2023,1259.0,Historical
1671.0,168,Downtown Yonge East,2024,1216.0,Historical
1672.0,169,Bay-Cloverhill,2014,281.0,Historical
1673.0,169,Bay-Cloverhill,2015,288.0,Historical
1674.0,169,Bay-Cloverhill,2016,341.0,Historical
1675.0,169,Bay-Cloverhill,2017,370.0,Historical
1676.0,169,Bay-Cloverhill,2018,394.0,Historical
1677.0,169,Bay-Cloverhill,2019,407.0,Historical
1678.0,169,Bay-Cloverhill,2020,314.0,Historical
1679.0,169,Bay-Cloverhill,2021,317.0,Historical
1680.0,169,Bay-Cloverhill,2022,302.0,Historical
1681.0,169,Bay-Cloverhill,2023,350.0,Historical
1682.0,169,Bay-Cloverhill,2024,348.0,Historical
1683.0,170,Yonge-Bay Corridor,2014,919.0,Historical
1684.0,170,Yonge-Bay Corridor,2015,999.0,Historical
1685.0,170,Yonge-Bay Corridor,2016,940.0,Historical
1686.0,170,Yonge-Bay Corridor,2017,1165.0,Historical
1687.0,170,Yonge-Bay Corridor,2018,1216.0,Historical
1688.0,170,Yonge-Bay Corridor,2019,1340.0,Historical
1689.0,170,Yonge-Bay Corridor,2020,938.0,Historical
1690.0,170,Yonge-Bay Corridor,2021,760.0,Historical
1691.0,170,Yonge-Bay Corridor,2022,1037.0,Historical
1692.0,170,Yonge-Bay Corridor,2023,1115.0,Historical
1693.0,170,Yonge-Bay Corridor,2024,1071.0,Historical
1694.0,171,Junction-Wallace Emerson,2014,370.0,Historical
1695.0,171,Junction-Wallace Emerson,2015,329.0,Historical
1696.0,171,Junction-Wallace Emerson,2016,356.0,Historical
1697.0,171,Junction-Wallace Emerson,2017,407.0,Historical
1698.0,171,Junction-Wallace Emerson,2018,540.0,Historical
1699.0,171,Junction-Wallace Emerson,2019,547.0,Historical
1700.0,171,Junction-Wallace Emerson,2020,559.0,Historical
1701.0,171,Junction-Wallace Emerson,2021,404.0,Historical
1702.0,171,Junction-Wallace Emerson,2022,369.0,Historical
1703.0,171,Junction-Wallace Emerson,2023,489.0,Historical
1704.0,171,Junction-Wallace Emerson,2024,454.0,Historical
1705.0,172,Dovercourt Village,2014,219.0,Historical
1706.0,172,Dovercourt Village,2015,203.0,Historical
1707.0,172,Dovercourt Village,2016,277.0,Historical
1708.0,172,Dovercourt Village,2017,295.0,Historical
1709.0,172,Dovercourt Village,2018,324.0,Historical
1710.0,172,Dovercourt Village,2019,338.0,Historical
1711.0,172,Dovercourt Village,2020,282.0,Historical
1712.0,172,Dovercourt Village,2021,215.0,Historical
1713.0,172,Dovercourt Village,2022,228.0,Historical
1714.0,172,Dovercourt Village,2023,265.0,Historical
1715.0,172,Dovercourt Village,2024,278.0,Historical
1716.0,173,North Toronto,2014,125.0,Historical
1717.0,173,North Toronto,2015,137.0,Historical
1718.0,173,North Toronto,2016,98.0,Historical
1719.0,173,North Toronto,2017,123.0,Historical
1720.0,173,North Toronto,2018,157.0,Historical
1721.0,173,North Toronto,2019,189.0,Historical
1722.0,173,North Toronto,2020,270.0,Historical
1723.0,173,North Toronto,2021,235.0,Historical
1724.0,173,North Toronto,2022,247.0,Historical
1725.0,173,North Toronto,2023,237.0,Historical
1726.0,173,North Toronto,2024,218.0,Historical
1727.0,174,South Eglinton-Davisville,2014,126.0,Historical
1728.0,174,South Eglinton-Davisville,2015,140.0,Historical
1729.0,174,South Eglinton-Davisville,2016,146.0,Historical
1730.0,174,South Eglinton-Davisville,2017,175.0,Historical
1731.0,174,South Eglinton-Davisville,2018,200.0,Historical
1732.0,174,South Eglinton-Davisville,2019,228.0,Historical
1733.0,174,South Eglinton-Davisville,2020,312.0,Historical
1734.0,174,South Eglinton-Davisville,2021,236.0,Historical
1735.0,174,South Eglinton-Davisville,2022,233.0,Historical
1736.0,174,South Eglinton-Davisville,2023,251.0,Historical
1737.0,174,South Eglinton-Davisville,2024,262.0,Historical
,1,West Humber-Clairville,2025,1500.0,Forecast
,2,Mount Olive-Silverstone-Jamestown,2025,573.0,Forecast
,3,Thistletown-Beaumond Heights,2025,161.0,Forecast
,4,Rexdale-Kipling,2025,211.0,Forecast
,5,Elms-Old Rexdale,2025,218.0,Forecast
,6,Kingsview Village-The Westway,2025,339.0,Forecast
,7,Willowridge-Martingrove-Richview,2025,287.0,Forecast
,8,Humber Heights-Westmount,2025,138.0,Forecast
,9,Edenbridge-Humber Valley,2025,194.0,Forecast
,10,Princess-Rosethorn,2025,121.0,Forecast
,11,Eringate-Centennial-West Deane,2025,271.0,Forecast
,12,Markland Wood,2025,126.0,Forecast
,13,Etobicoke West Mall,2025,142.0,Forecast
,15,Kingsway South,2025,127.0,Forecast
,16,Stonegate-Queensway,2025,370.0,Forecast
,18,New Toronto,2025,256.0,Forecast
,19,Long Branch,2025,182.0,Forecast
,20,Alderwood,2025,147.0,Forecast
,21,Humber Summit,2025,408.0,Forecast
,22,Humbermede,2025,370.0,Forecast
,23,Pelmo Park-Humberlea,2025,245.0,Forecast
,24,Black Creek,2025,444.0,Forecast
,25,Glenfield-Jane Heights,2025,590.0,Forecast
,27,York University Heights,2025,1096.0,Forecast
,28,Rustic,2025,162.0,Forecast
,29,Maple Leaf,2025,108.0,Forecast
,30,Brookhaven-Amesbury,2025,316.0,Forecast
,31,Yorkdale-Glen Park,2025,604.0,Forecast
,32,Englemount-Lawrence,2025,246.0,Forecast
,33,Clanton Park,2025,368.0,Forecast
,34,Bathurst Manor,2025,267.0,Forecast
,35,Westminster-Branson,2025,283.0,Forecast
,36,Newtonbrook West,2025,510.0,Forecast
,37,Willowdale West,2025,237.0,Forecast
,38,Lansing-Westgate,2025,269.0,Forecast
,39,Bedford Park-Nortown,2025,337.0,Forecast
,40,StAndrew-Windfields,2025,331.0,Forecast
,41,Bridle Path-Sunnybrook-York Mills,2025,123.0,Forecast
,42,Banbury-Don Mills,2025,376.0,Forecast
,43,Victoria Village,2025,265.0,Forecast
,44,Flemingdon Park,2025,350.0,Forecast
,46,Pleasant View,2025,150.0,Forecast
,47,Don Valley Village,2025,437.0,Forecast
,48,Hillcrest Village,2025,191.0,Forecast
,49,Bayview Woods-Steeles,2025,122.0,Forecast
,50,Newtonbrook East,2025,286.0,Forecast
,52,Bayview Village,2025,313.0,Forecast
,53,Henry Farm,2025,266.0,Forecast
,54,OConnor-Parkview,2025,296.0,Forecast
,55,Thorncliffe Park,2025,308.0,Forecast
,56,Leaside-Bennington,2025,196.0,Forecast
,57,Broadview North,2025,168.0,Forecast
,58,Old East York,2025,132.0,Forecast
,59,Danforth East York,2025,190.0,Forecast
,60,Woodbine-Lumsden,2025,107.0,Forecast
,61,Taylor-Massey,2025,244.0,Forecast
,62,East End-Danforth,2025,448.0,Forecast
,63,The Beaches,2025,301.0,Forecast
,64,Woodbine Corridor,2025,199.0,Forecast
,65,Greenwood-Coxwell,2025,294.0,Forecast
,66,Danforth,2025,243.0,Forecast
,67,Playter Estates-Danforth,2025,219.0,Forecast
,68,North Riverdale,2025,195.0,Forecast
,69,Blake-Jones,2025,134.0,Forecast
,70,South Riverdale,2025,708.0,Forecast
,71,Cabbagetown-South StJames Town,2025,322.0,Forecast
,72,Regent Park,2025,290.0,Forecast
,73,Moss Park,2025,1045.0,Forecast
,74,North StJames Town,2025,453.0,Forecast
,78,Kensington-Chinatown,2025,1239.0,Forecast
,79,University,2025,357.0,Forecast
,80,Palmerston-Little Italy,2025,228.0,Forecast
,81,Trinity-Bellwoods,2025,353.0,Forecast
,83,Dufferin Grove,2025,308.0,Forecast
,84,Little Portugal,2025,297.0,Forecast
,85,South Parkdale,2025,461.0,Forecast
,86,Roncesvalles,2025,322.0,Forecast
,87,High Park-Swansea,2025,243.0,Forecast
,88,High Park North,2025,326.0,Forecast
,89,Runnymede-Bloor West Village,2025,138.0,Forecast
,90,Junction Area,2025,345.0,Forecast
,91,Weston-Pelham Park,2025,207.0,Forecast
,92,Corso Italia-Davenport,2025,251.0,Forecast
,94,Wychwood,2025,156.0,Forecast
,95,Annex,2025,1023.0,Forecast
,96,Casa Loma,2025,156.0,Forecast
,97,Yonge-StClair,2025,126.0,Forecast
,98,Rosedale-Moore Park,2025,563.0,Forecast
,99,Mount Pleasant East,2025,179.0,Forecast
,100,Yonge-Eglinton,2025,275.0,Forecast
,101,Forest Hill South,2025,153.0,Forecast
,102,Forest Hill North,2025,163.0,Forecast
,103,Lawrence Park South,2025,182.0,Forecast
,105,Lawrence Park North,2025,178.0,Forecast
,106,Humewood-Cedarvale,2025,191.0,Forecast
,107,Oakwood Village,2025,305.0,Forecast
,108,Briar Hill-Belgravia,2025,264.0,Forecast
,109,Caledonia-Fairbank,2025,121.0,Forecast
,110,Keelesdale-Eglinton West,2025,182.0,Forecast
,111,Rockcliffe-Smythe,2025,384.0,Forecast
,112,Beechborough-Greenbrook,2025,186.0,Forecast
,113,Weston,2025,525.0,Forecast
,114,Lambton Baby Point,2025,80.0,Forecast
,115,Mount Dennis,2025,261.0,Forecast
,116,Steeles,2025,162.0,Forecast
,118,Tam OShanter-Sullivan,2025,326.0,Forecast
,119,WexfordMaryvale,2025,878.0,Forecast
,120,Clairlea-Birchmount,2025,609.0,Forecast
,121,Oakridge,2025,351.0,Forecast
,122,Birchcliffe-Cliffside,2025,368.0,Forecast
,123,Cliffcrest,2025,299.0,Forecast
,124,Kennedy Park,2025,435.0,Forecast
,125,Ionview,2025,197.0,Forecast
,126,Dorset Park,2025,491.0,Forecast
,128,Agincourt South-Malvern West,2025,421.0,Forecast
,129,Agincourt North,2025,299.0,Forecast
,130,Milliken,2025,465.0,Forecast
,133,Centennial Scarborough,2025,120.0,Forecast
,134,Highland Creek,2025,173.0,Forecast
,135,Morningside,2025,183.0,Forecast
,136,West Hill,2025,700.0,Forecast
,138,Eglinton East,2025,402.0,Forecast
,139,Scarborough Village,2025,312.0,Forecast
,140,Guildwood,2025,106.0,Forecast
,141,Golfdale-Cedarbrae-Woburn,2025,368.0,Forecast
,142,Woburn North,2025,439.0,Forecast
,143,West Rouge,2025,229.0,Forecast
,144,Morningside Heights,2025,379.0,Forecast
,145,Malvern West,2025,219.0,Forecast
,146,Malvern East,2025,298.0,Forecast
,147,LAmoreaux West,2025,274.0,Forecast
,148,East LAmoreaux,2025,205.0,Forecast
,149,Parkwoods-OConnor Hills,2025,186.0,Forecast
,150,Fenside-Parkwoods,2025,225.0,Forecast
,151,Yonge-Doris,2025,274.0,Forecast
,152,East Willowdale,2025,249.0,Forecast
,153,Avondale,2025,143.0,Forecast
,154,Oakdale-Beverley Heights,2025,689.0,Forecast
,155,Downsview,2025,386.0,Forecast
,156,Bendale-Glen Andrew,2025,465.0,Forecast
,157,Bendale South,2025,149.0,Forecast
,158,Islington,2025,369.0,Forecast
,159,Etobicoke City Centre,2025,747.0,Forecast
,160,Mimico-Queensway,2025,1021.0,Forecast
,161,Humber Bay Shores,2025,261.0,Forecast
,162,West Queen West,2025,274.0,Forecast
,163,Fort York-Liberty Village,2025,316.0,Forecast
,164,Wellington Place,2025,909.0,Forecast
,165,Harbourfront-CityPlace,2025,491.0,Forecast
,166,St Lawrence-East Bayfront-The Islands,2025,862.0,Forecast
,167,Church-Wellesley,2025,650.0,Forecast
,168,Downtown Yonge East,2025,1270.0,Forecast
,169,Bay-Cloverhill,2025,341.0,Forecast
,170,Yonge-Bay Corridor,2025,1050.0,Forecast
,171,Junction-Wallace Emerson,2025,444.0,Forecast
,172,Dovercourt Village,2025,271.0,Forecast
,173,North Toronto,2025,209.0,Forecast
,174,South Eglinton-Davisville,2025,248.0,Forecast
